ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
236905062;166461450;155738977;604954902;90;0;2;11;0;2;0;247108272;2025-10-01;2024-10-18;2025-10-01;0;155635744.155635756.155708853.155738977.166461450
236905063;166461451;155738977;604954908;90;0;2;11;0;2;0;247108273;2025-10-01;2024-10-18;2025-10-01;0;155635744.155635756.155708853.155738977.166461451
236905065;166461453;155738977;604954910;90;0;2;11;0;2;0;247108274;2025-10-01;2024-10-18;2025-10-01;0;155635744.155635756.155708853.155738977.166461453
236905066;166461454;155738977;604954912;90;0;2;11;0;2;0;247108275;2025-10-01;2024-10-18;2025-10-01;0;155635744.155635756.155708853.155738977.166461454
236906955;166463341;155738977;604959524;90;0;2;11;0;2;0;247108276;2025-10-01;2024-10-18;2025-10-01;0;155635744.155635756.155708853.155738977.166463341
236909574;166465954;155738977;604964232;90;0;2;11;0;2;0;247108277;2025-10-01;2024-10-18;2025-10-01;0;155635744.155635756.155708853.155738977.166465954
236909597;166465977;155738977;604964265;90;0;2;11;0;2;0;247108278;2025-10-01;2024-10-18;2025-10-01;0;155635744.155635756.155708853.155738977.166465977
236909586;166465966;155738977;604964251;90;0;2;11;0;2;0;247108279;2025-10-01;2024-10-18;2025-10-01;0;155635744.155635756.155708853.155738977.166465966
236944926;166501094;155738977;605068657;90;0;2;11;0;2;0;247108280;2025-10-01;2024-10-21;2025-10-01;0;155635744.155635756.155708853.155738977.166501094
236950750;166506914;155738977;605077535;90;0;2;11;0;2;0;247108282;2025-10-01;2024-10-21;2025-10-01;0;155635744.155635756.155708853.155738977.166506914
236950780;166506944;155738977;605077595;90;0;2;11;0;2;0;247108283;2025-10-01;2024-10-21;2025-10-01;0;155635744.155635756.155708853.155738977.166506944
236950955;166507119;155738977;605077806;90;0;2;11;0;2;0;247108284;2025-10-01;2024-10-21;2025-10-01;0;155635744.155635756.155708853.155738977.166507119
236950959;166507123;155738977;605077810;90;0;2;11;0;2;0;247108285;2025-10-01;2024-10-21;2025-10-01;0;155635744.155635756.155708853.155738977.166507123
236950971;166507135;155738977;605077825;90;0;2;11;0;2;0;247108286;2025-10-01;2024-10-21;2025-10-01;0;155635744.155635756.155708853.155738977.166507135
247108288;166507149;156754029;689820798;90;0;2;11;0;3;236950985;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166507149
247108289;166507162;156754029;689820799;90;0;2;11;0;3;236950998;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166507162
247108290;166507280;156754029;689820800;90;0;2;11;0;3;236951116;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166507280
247108291;166507299;156754029;689820801;90;0;2;11;0;3;236951135;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166507299
247108292;166507305;156754029;689820802;90;0;2;11;0;3;236951141;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166507305
247108293;166510093;156754029;689820803;90;0;2;11;0;3;236954069;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166510093
247108294;166510095;156754029;689820804;90;0;2;11;0;3;236954071;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166510095
